Sample ID	Gene Name	Ensembl ID	Gene Symbol
P11106428A0635	GST	['9606.ENSP00000356864', '9606.ENSP00000360002', '9606.ENSP00000241337', '9606.ENSP00000295256', '9606.ENSP00000256593', '9606.ENSP00000290765', '9606.ENSP00000345023', '9606.ENSP00000354357', '9606.ENSP00000358727', '9606.ENSP00000358851', '9606.ENSP00000360028', '9606.ENSP00000211122', '9606.ENSP00000379512', '9606.ENSP00000420168', '9606.ENSP00000311469', '9606.ENSP00000335620', '9606.ENSP00000482639']	[]
P11106428A0635	glutathione-S-transferase	['9606.ENSP00000356864', '9606.ENSP00000360002', '9606.ENSP00000241337', '9606.ENSP00000295256', '9606.ENSP00000256593', '9606.ENSP00000290765', '9606.ENSP00000345023', '9606.ENSP00000354357', '9606.ENSP00000358727', '9606.ENSP00000358851', '9606.ENSP00000360028', '9606.ENSP00000211122', '9606.ENSP00000379512', '9606.ENSP00000420168', '9606.ENSP00000311469', '9606.ENSP00000335620', '9606.ENSP00000482639']	[]
P11106428A0635	FAP-1	['9606.ENSP00000394794']	[]
P11106667A1061	Cox2p	['9606.ENSP00000354876', '9606.ENSP00000356438']	[]
P11106668A0875	BIR	['9606.ENSP00000345708']	[]
P11106668A0875	c-IAP1	['9606.ENSP00000477613']	[]
P11108151A0560	EGF-R	['9606.ENSP00000275493']	[]
P11108151A0560	fibronectin	['9606.ENSP00000346839']	[]
P11108151A0560	Ang II	['9606.ENSP00000355627']	[]
P11108720A0124	S6K2	['9606.ENSP00000308413']	[]
P11108720A0124	S6K1	['9606.ENSP00000225577']	[]
P11108720A1130	S6K2	['9606.ENSP00000308413']	[]
P11108720A1130	S6K1	['9606.ENSP00000225577']	[]
P11108839A0401	S6k1	['9606.ENSP00000225577']	[]
P11111051A0051	Tip60	['9606.ENSP00000340330']	[]
P11111051A0051	histone acetyltransferase	['9606.ENSP00000263754', '9606.ENSP00000225916']	[]
P11112417A1126	MLSN1	['9606.ENSP00000437849']	[]
P11112700A1936	GSR	['9606.ENSP00000221130']	[]
P11112700A1936	plectin	['9606.ENSP00000323856']	[]
P11112700A1936	Plectin	['9606.ENSP00000323856']	[]
P11112700A1936	desmoplakin	['9606.ENSP00000369129']	[]
P11112700T0000	actin crosslinking factor	['9606.ENSP00000354573']	[]
P11113179A0541	estrogen receptor	['9606.ENSP00000405330']	[]
P11113179A0541	SRC1	['9606.ENSP00000362680', '9606.ENSP00000385216']	[]
P11113179A0541	p300	['9606.ENSP00000263253']	[]
P11113179A1020	AD1	['9606.ENSP00000284981']	[]
P11113179A1020	SRC1	['9606.ENSP00000362680', '9606.ENSP00000385216']	[]
P11113199A0800	ERK2	['9606.ENSP00000215832']	[]
P11114294A0075	interferon gamma	['9606.ENSP00000229135']	[]
P11114294A0075	CFTR	['9606.ENSP00000003084']	[]
P11114294A0075	cystic fibrosis transmembrane conductance regulator	['9606.ENSP00000003084']	[]
P11114521A0282	RhoA	['9606.ENSP00000400175']	[]
P11114718A0349	Src	['9606.ENSP00000362680', '10090.ENSMUSP00000090237']	[]
P11114718A0349	WAF1	['10090.ENSMUSP00000156559', '9606.ENSP00000384849']	[]
P11114718A0349	CIP1	['10090.ENSMUSP00000156559', '10090.ENSMUSP00000038106', '9606.ENSP00000275730', '9606.ENSP00000384849']	[]
P11114718A0349	p21	['10090.ENSMUSP00000156559', '9606.ENSP00000361708', '10090.ENSMUSP00000061875', '9606.ENSP00000388823', '10090.ENSMUSP00000106519', '10090.ENSMUSP00000031009', '9606.ENSP00000384849']	[]
P11114718A0349	cyclin D1	['10090.ENSMUSP00000091495', '9606.ENSP00000227507']	[]
P11114718A0349	cyclin E	['10090.ENSMUSP00000103658']	[]
P11116148A0741	insulin	['9606.ENSP00000380432']	[]
P11117523A0650	COUP-TFI	['9606.ENSP00000325819']	[]
P11118062A1691	K-ras	['9606.ENSP00000256078']	[]
P11118438A0411	Pin1	['9606.ENSP00000247970', '9606.ENSP00000402033']	[]
P11118440T0000	tumor suppressor ING1	['9606.ENSP00000364929']	[]
P11118440T0000	HDAC1	['9606.ENSP00000362649']	[]
P11121118T0000	PDE11A	['9606.ENSP00000286063', '9606.ENSP00000351232']	[]
P11121397A0587	N-acetylglucosaminyltransferase	['9606.ENSP00000419411']	[]
P11121490A0000	GADD153	['9606.ENSP00000448665']	[]
P11122381A0908	STAT5	['9606.ENSP00000341208', '9606.ENSP00000293328']	[]
P11122381A0908	GM-CSF	['9606.ENSP00000296871']	[]
P11123316T0000	phosphatidylinositol 3-kinase	['9606.ENSP00000262039']	[]
P11127200A1024	PTHrP	['9606.ENSP00000441765']	[]
P11127200A1024	parathyroid hormone	['9606.ENSP00000433208']	[]
P11127200A1024	TGF-beta1	['9606.ENSP00000221930']	[]
P11127200A1024	PTH	['9606.ENSP00000433208', '9606.ENSP00000418661', '9606.ENSP00000387180']	[]
P11127200A1024	BMP-2	['9606.ENSP00000368104']	[]
P11128925A0000	interleukin-6	['9606.ENSP00000385675']	[]
P11128925A0000	IL-6	['9606.ENSP00000385675']	[]
P11133741A0617	MCP-1	['9606.ENSP00000225831']	[]
P11133830A0174	c-Cbl	['9606.ENSP00000264033']	[]
P11133830A0174	CD2	['9606.ENSP00000358490']	[]
P11133986A0350	c-Fos	['9606.ENSP00000306245']	[]
P11133986A0350	c-Jun	['9606.ENSP00000360266']	[]
P11133986A0350	PU.1	['9606.ENSP00000227163']	[]
P11134033A0000	int-6	['10090.ENSMUSP00000152954', '9606.ENSP00000220849', '9606.ENSP00000310260', '10090.ENSMUSP00000022960']	[]
P11134033A0000	eIF3e	['9606.ENSP00000220849', '10090.ENSMUSP00000022960']	[]
P11134033A0639	int6	['9606.ENSP00000220849', '9606.ENSP00000310260']	[]
P11134351A1405	MBP-1	['9606.ENSP00000312134', '9606.ENSP00000495530', '9606.ENSP00000309953', '9606.ENSP00000368698', '9606.ENSP00000363079']	[]
P11134351A1405	MIP-2A	['9606.ENSP00000392495', '9606.ENSP00000469888', '9606.ENSP00000427279', '9606.ENSP00000282282']	[]
P11134508A0317	AtHD1	['3702.O22446']	[]
P11137296A0923	PFK-C	['10090.ENSMUSP00000117030', '9606.ENSP00000370517']	[]
P11137296A0923	PFK-A	['10090.ENSMUSP00000059801', '9606.ENSP00000496597']	[]
P11137296A0923	PFK-B	['10090.ENSMUSP00000020522', '9606.ENSP00000269848']	[]
P11137296A1216	PFK-A	['9606.ENSP00000496597']	[]
P11137296A1216	PFK-B	['9606.ENSP00000269848']	[]
P11137296A1216	PFK-C	['9606.ENSP00000370517']	[]
P11138694A0000	vesicular acetylcholine transporter	['9606.ENSP00000363229']	[]
P11139148A0421	SAF-A	['10090.ENSMUSP00000047571', '9606.ENSP00000491215']	[]
P11139336A0257	INCENP	['9606.ENSP00000378295']	[]
P11139469A0402	Ang1	['9606.ENSP00000279263', '9606.ENSP00000428340']	[]
P11139469A0402	Tie2	['9606.ENSP00000369375']	[]
P11139469A0402	Ang II	['9606.ENSP00000355627']	[]
P11139469A0402	Ang2	['9606.ENSP00000314897', '9606.ENSP00000279281']	[]
P11139567A1440	phosphatidylinositol 3-kinase	['9606.ENSP00000262039']	[]
P11139605A0811	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P11145562A0000	IGF-IR	['9606.ENSP00000497069']	[]
P11145563A0202	StAR	['9606.ENSP00000276449', '9606.ENSP00000261170']	[]
P11145563A0303	StAR	['9606.ENSP00000276449', '9606.ENSP00000261170']	[]
P11145563A0303	SREBP-1a	['9606.ENSP00000348069']	[]
P11145571A0788	STAT1	['9606.ENSP00000354394']	[]
P11145590A0217	TGF-beta1	['9606.ENSP00000221930']	[]
P11145590A0217	thyroglobulin	['9606.ENSP00000220616']	[]
P11145743A0170	TTF-1	['9606.ENSP00000333920', '9606.ENSP00000346879']	[]
P11145743A0170	Pax-8	['9606.ENSP00000263334']	[]
P11145743A0170	thyroid transcription factor 1	['9606.ENSP00000346879']	[]
P11145887A1393	c-Jun	['9606.ENSP00000360266']	[]
P11145887A1393	Fra-2	['9606.ENSP00000264716']	[]
P11145887A1393	JunB	['9606.ENSP00000303315', '9606.ENSP00000221486']	[]
P11145887A1393	c-Fos	['9606.ENSP00000306245']	[]
P11145887A1393	JunD	['9606.ENSP00000252818']	[]
P11145955A0189	estrogen receptor alpha	['9606.ENSP00000405330']	[]
P11145955A0189	TGF-alpha	['9606.ENSP00000404131']	[]
P11145955A0189	transforming growth factor alpha	['9606.ENSP00000404131']	[]
P11145955A0189	ERalpha	['9606.ENSP00000405330']	[]
P11149472A1257	CIZ	['9606.ENSP00000380019', '10116.ENSRNOP00000023192']	[]
P11149472A1257	NMP4	['9606.ENSP00000380019', '10116.ENSRNOP00000023192']	[]
P11150315A0226	EGF	['9606.ENSP00000265171']	[]
P11150315A0226	NGF	['9606.ENSP00000358525']	[]
P11150315A0844	EGF	['9606.ENSP00000265171']	[]
P11150315A0844	NGF	['9606.ENSP00000358525']	[]
P11150315A1126	EGF	['9606.ENSP00000265171']	[]
P11150315A1126	Fra-2	['9606.ENSP00000264716']	[]
P11150315A1126	NGF	['9606.ENSP00000358525']	[]
P11152070A0573	pcbC	['9606.ENSP00000383053']	[]
P11152070A0573	actA	['9606.ENSP00000355645']	[]
P11152283A0223	INS	['9606.ENSP00000380432']	[]
P11152283A0223	NGF	['9606.ENSP00000358525']	[]
P11152451A0529	GST	['9606.ENSP00000421339']	[]
P11152451A1580	TGF-beta	['9606.ENSP00000221930']	[]
P11152963A0000	src	['9606.ENSP00000362680']	[]
P11155096A0222	thyroid peroxidase	['9606.ENSP00000329869']	[]
P11157035A1405	IFN alpha	['9606.ENSP00000276927']	[]
P11157334A1107	PTH	['9606.ENSP00000433208', '9606.ENSP00000418661', '9606.ENSP00000387180']	[]
P11157763T0000	EMAPII	['9606.ENSP00000378191']	[]
P11157784A0141	DGCR6L	['9606.ENSP00000248879']	[]
P11157784A0141	DGCR6	['9606.ENSP00000331681', '9606.ENSP00000482514', '9606.ENSP00000248879']	[]
P11158236A0000	Nerve growth factor	['9606.ENSP00000358525']	[]
P11158236A0000	NGF	['9606.ENSP00000358525']	[]
P11158288T0000	CREB	['9606.ENSP00000387699']	[]
P11158290A0728	IkappaBalpha	['9606.ENSP00000216797']	[]
P11158295A0158	Src	['9606.ENSP00000362680']	[]
P11158295A0158	Csk	['9606.ENSP00000220003']	[]
P11158310A0993	ATF6alpha	['9606.ENSP00000356919']	[]
P11158324A1073	apolipoprotein B	['9606.ENSP00000233242']	[]
P11158324A1073	microsomal triglyceride transfer protein	['9606.ENSP00000427679']	[]
P11158326A1032	SHIP2	['9606.ENSP00000298229']	[]
P11158337A0000	GnRH receptor	['9606.ENSP00000226413']	[]
P11158337A0000	SF-1	['9606.ENSP00000366604', '9606.ENSP00000362690']	[]
P11158337A0000	GnRH-R	['9606.ENSP00000226413']	[]
P11158337A0000	steroidogenic factor-1	['9606.ENSP00000362690']	[]
P11160280A1275	IRF-1	['9606.ENSP00000245414']	[]
P11160280A1275	IFN-gamma	['9606.ENSP00000229135']	[]
P11160307A0394	FcgammaRI	['9606.ENSP00000358165']	[]
P11160683A1220	CREB	['9606.ENSP00000387699']	[]
P11160683A1220	CREB-1	['9606.ENSP00000387699']	[]
P11160688A1726	cyclin D3	['9606.ENSP00000362082']	[]
P11160860A0662	IkappaBalpha	['9606.ENSP00000216797']	[]
P11160860A0662	IKK-beta	['9606.ENSP00000430684']	[]
P11160896A0713	MEF2A	['9606.ENSP00000453095']	[]
P11160896A0713	Smad2	['9606.ENSP00000262160']	[]
P11160902A0962	PDGF-B	['9606.ENSP00000330382']	[]
P11160902A0962	c-sis	['9606.ENSP00000330382']	[]
P11161793A1033	EGFR	['9606.ENSP00000275493']	[]
P11162576A0213	PDE5A	['9606.ENSP00000347046']	[]
P11162666A0442	insulin	['9606.ENSP00000380432']	[]
P11162936A2727	ERbeta	['9606.ENSP00000343925']	[]
P11162936A2727	ERalpha	['9606.ENSP00000405330']	[]
P11168446T0000	erythropoietin	['9606.ENSP00000252723']	[]
P11168588T0000	Cdc42	['9606.ENSP00000497733']	[]
P11168588T0000	Rac	['9606.ENSP00000451828']	[]
P11168588T0000	c-Jun	['9606.ENSP00000360266']	[]
P11169113A0555	p16	['9606.ENSP00000418915']	[]
P11170476A1546	gp96	['9606.ENSP00000299767']	[]
P11171118A0836	NF-1	['9606.ENSP00000351015']	[]
P11171320A0894	p120(ctn	['9606.ENSP00000382004']	[]
P11171320A0894	Src	['9606.ENSP00000362680']	[]
P11172610A0508	p73	['9606.ENSP00000367545', '9606.ENSP00000378611']	[]
P11172944A0826	TNFalpha	['9606.ENSP00000398698']	[]
P11179664T0000	RUNX1	['9606.ENSP00000300305']	[]
P11179668A0869	PLTP	['9606.ENSP00000417138']	[]
P11179687A0280	PTPs	['9606.ENSP00000280362']	[]
P11179687A0280	RPTPs	['9606.ENSP00000467537']	[]
P11179689A0000	Sry	['9606.ENSP00000372547']	[]
P11181516A0119	insulin	['10116.ENSRNOP00000016052', '9606.ENSP00000380432', '10116.ENSRNOP00000027656']	[]
P11181516A0119	INS	['9606.ENSP00000380432']	[]
P11181516A0119	Hh	['9606.ENSP00000417404', '9606.ENSP00000312021']	[]
P11181525T0000	androgen receptor	['9606.ENSP00000363822']	[]
P11181525T0000	AR	['9606.ENSP00000363822', '9606.ENSP00000285930', '9606.ENSP00000416515', '9606.ENSP00000379097']	[]
P11181531A0464	interleukin-6	['9606.ENSP00000385675']	[]
P11191208A0000	PDR3	['4932.YBL005W']	[]
P11191208A0000	PDR1	['4932.YGL013C']	[]
P11193045A1193	p63	['9606.ENSP00000262340', '9606.ENSP00000367265', '9606.ENSP00000264731', '9606.ENSP00000348455']	[]
P11193045A1193	p53	['9606.ENSP00000269305']	[]
P11193045A1193	p73	['9606.ENSP00000367545', '9606.ENSP00000378611']	[]
P11195401A1030	AVP	['9606.ENSP00000369647', '9606.ENSP00000270139', '9606.ENSP00000337383']	[]
P11196191A1789	PI3K	['9606.ENSP00000366563', '9606.ENSP00000501150', '9606.ENSP00000263967', '9606.ENSP00000419260']	[]
P11196191A1789	EGF	['9606.ENSP00000265171']	[]
P11196191A1789	IL-6	['9606.ENSP00000385675']	[]
P11196199T0000	p300	['9606.ENSP00000263253']	[]
P11196199T0000	p53	['9606.ENSP00000269305']	[]
P11196199T0000	CREB	['9606.ENSP00000387699']	[]
P11198289T0000	ceruloplasmin	['9606.ENSP00000264613']	[]
P11202434T0000	ACBP2	['3702.Q9STP8']	[]
P11207216A0296	PGHS-2	['9913.ENSBTAP00000018774', '9606.ENSP00000356438']	[]
P11207216A0719	PGHS-2	['9913.ENSBTAP00000018774', '9606.ENSP00000356438']	[]
P11207261A1421	PECAM-1	['9606.ENSP00000457421']	[]
P11207261A1421	Src	['9606.ENSP00000362680']	[]
P11207261A1421	SHP-2	['9606.ENSP00000489597']	[]
P11207261A1421	BCR	['9606.ENSP00000303507']	[]
P11207261A1421	SHP-1	['9606.ENSP00000391592', '9606.ENSP00000254227']	[]
P11207269A0745	nucleolin	['9606.ENSP00000318195']	[]
P11207282A0729	Notch1	['9606.ENSP00000498587', '9031.ENSGALP00000003746']	[]
P11207282A0729	Notch2	['9606.ENSP00000256646', '9031.ENSGALP00000039195']	[]
P11207282A0729	IgH	['9606.ENSP00000478289']	[]
P11207308A0999	OSM	['9606.ENSP00000215781', '9606.ENSP00000370503']	[]
P11207308A0999	STAT1	['9606.ENSP00000354394']	[]
P11207308A0999	JAK2	['9606.ENSP00000371067']	[]
P11207308A0999	JAK3	['9606.ENSP00000432511']	[]
P11207308A0999	p38	['9606.ENSP00000428968', '9606.ENSP00000215832', '9606.ENSP00000475924', '9606.ENSP00000223029', '9606.ENSP00000300574', '9606.ENSP00000339186', '9606.ENSP00000216479', '9606.ENSP00000229795']	[]
P11207308A0999	JAK1	['9606.ENSP00000499900']	[]
P11207308A0999	c-Jun	['9606.ENSP00000360266']	[]
P11207609A0994	TGN46	['9606.ENSP00000386443']	[]
P11209100A0069	interleukin-1 receptor antagonist	['9606.ENSP00000259206']	[]
P11209100A0069	IL-1ra	['9606.ENSP00000386380', '9606.ENSP00000259206']	[]
P11211936A1490	blr1	['9606.ENSP00000292174']	[]
P11212249A0993	activator protein 1	['9606.ENSP00000245919', '9606.ENSP00000252818', '9606.ENSP00000360266']	[]
P11212327A1564	IRS1	['9606.ENSP00000304895', '10116.ENSRNOP00000019579']	[]
P11213342A0492	SF2	['9606.ENSP00000258962']	[]
P11221845A1370	mlt 1	['9606.ENSP00000497997', '9606.ENSP00000306523']	[]
P11221845A1713	mlt 1	['9606.ENSP00000497997', '9606.ENSP00000306523']	[]
P11222387A1497	BCR/ABL	['9606.ENSP00000361423']	[]
P11222387A1497	ABL	['9606.ENSP00000361423', '9606.ENSP00000427679']	[]
P11222720A1699	CBF1	['9606.ENSP00000345206']	[]
P11223240A0655	Menin1	['7227.FBpp0110277', '9606.ENSP00000337088']	[]
P11223246A0359	RBP21	['9606.ENSP00000431162']	[]
P11226228A0899	TyrRS	['9606.ENSP00000362576', '9606.ENSP00000320658']	[]
P11226752A0750	DTX1	['9606.ENSP00000257600', '10090.ENSMUSP00000031607']	[]
P11226752A0750	deltex	['9606.ENSP00000227451', '9606.ENSP00000448696', '10090.ENSMUSP00000044627', '9606.ENSP00000257600', '9606.ENSP00000296161', '10090.ENSMUSP00000040229', '10090.ENSMUSP00000106772', '10090.ENSMUSP00000080601', '9606.ENSP00000322885', '10090.ENSMUSP00000031607']	[]
P11226752A0750	Notch1	['9606.ENSP00000498587', '10090.ENSMUSP00000028288']	[]
P11227182A1475	leptin	['9606.ENSP00000312652']	[]
P11230145A0732	RBP-Jkappa	['9606.ENSP00000345206']	[]
P11230145A0732	CBF1	['9606.ENSP00000345206']	[]
P11230169A0480	CENP-A	['9606.ENSP00000336868']	[]
P11235817A0000	histamine H1 receptor	['9606.ENSP00000380247']	[]
P11238105A0959	CD86	['9606.ENSP00000332049']	[]
P11238105A0959	Jak-2	['9606.ENSP00000371067']	[]
P11238375A0617	p38 gamma	['9606.ENSP00000215659']	[]
P11238375A0617	ERK6	['9606.ENSP00000215659']	[]
P11238375A0617	RhoA	['9606.ENSP00000400175']	[]
P11238375A0617	p38	['9606.ENSP00000428968', '9606.ENSP00000215832', '9606.ENSP00000475924', '9606.ENSP00000223029', '9606.ENSP00000300574', '9606.ENSP00000339186', '9606.ENSP00000216479', '9606.ENSP00000229795']	[]
P11238402A0191	DAN	['9606.ENSP00000387911', '9606.ENSP00000289749']	[]
P11238405A0817	fbp1	['9606.ENSP00000408025']	[]
P11238405A0817	spc1	['9606.ENSP00000233025', '9606.ENSP00000483552']	[]
P11238405A0817	atf1	['9606.ENSP00000262053', '9606.ENSP00000409007']	[]
P11238447A0524	CRM1	['9606.ENSP00000384863']	[]
P11238447A0524	exportin1	['9606.ENSP00000384863']	[]
P11238447A0524	nup214	['9606.ENSP00000352400']	[]
P11238447A0524	eIF-5A	['9606.ENSP00000336702', '9606.ENSP00000216554', '9606.ENSP00000430706']	[]
P11238447A0524	nup98	['9606.ENSP00000316032']	[]
P11238447A0524	nup62	['9606.ENSP00000471191']	[]
P11238447A0524	nup153	['9606.ENSP00000444029']	[]
P11238882A0157	eIF6	['9606.ENSP00000363559', '4932.YPR016C']	[]
P11238916A0838	paxillin	['9606.ENSP00000267257']	[]
P11238916A0838	Pyk2	['9606.ENSP00000380638']	[]
P11238947A0636	hnRNP A2	['9606.ENSP00000346694']	[]
P11239529A0981	IL-1beta	['9606.ENSP00000263341']	[]
P11241166A0677	Ob-R	['9606.ENSP00000483521', '9606.ENSP00000330393']	[]
P11241166A0677	SOCS3	['9606.ENSP00000330341']	[]
P11241166A0677	leptin receptor	['9606.ENSP00000330393']	[]
P11241215A0566	thioredoxin	['9606.ENSP00000363641']	[]
P11241215A0566	enterokinase	['9606.ENSP00000284885']	[]
P11241243A0693	p53	['9606.ENSP00000269305']	[]
P11241356T0000	Smad3	['9606.ENSP00000332973']	[]
P11241672T0000	interleukin-4	['9606.ENSP00000231449', '10090.ENSMUSP00000000889']	[]
P11241672T0000	STAT-6	['9606.ENSP00000300134', '10090.ENSMUSP00000089708']	[]
P11246887A0000	PLTP	['9606.ENSP00000417138']	[]
P11246887A0000	CETP	['9606.ENSP00000200676']	[]
P11246887A0000	phospholipid transfer protein	['9606.ENSP00000417138']	[]
P11246887A0000	cholesteryl ester transfer protein	['9606.ENSP00000200676']	[]
P11247663A1447	DNAH9	['9606.ENSP00000262442']	[]
P11250942A0626	RAC3	['9606.ENSP00000304283', '9606.ENSP00000361066']	[]
P11250942A0626	GRIP1	['9606.ENSP00000381098', '9606.ENSP00000399968', '9606.ENSP00000339374']	[]
P11251083T0000	epidermal growth factor	['9606.ENSP00000265171']	[]
P11251104A0526	alpha-amylase	['9606.ENSP00000481450', '9606.ENSP00000330484', '9606.ENSP00000354610']	[]
P11254504A0766	zinc finger protein-1	['9606.ENSP00000457044']	[]
P11254504A0766	p300	['9606.ENSP00000263253']	[]
P11254504A0766	activator protein-2	['9606.ENSP00000501092']	[]
P11254504A0766	early growth response-1	['9606.ENSP00000239938']	[]
P11254504A0766	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P11254504A0766	MyoD	['9606.ENSP00000250003']	[]
P11254713A1029	IL-2	['9606.ENSP00000226730']	[]
P11255252A0961	FXR	['9606.ENSP00000447149']	[]
P11255423A0211	CD4	['9606.ENSP00000011653']	[]
P11256944A1144	ATF6	['9606.ENSP00000356919']	[]
P11258906A0743	Rec2	['9606.ENSP00000419881']	[]
P11258906A0743	RecA	['9606.ENSP00000493712']	[]
P11259593A1094	Ace2p	['9606.ENSP00000389326']	[]
P11260468A1179	AR1	['9606.ENSP00000352463']	[]
P11263664A1085	SIP1	['9606.ENSP00000487174', '9606.ENSP00000358374', '9606.ENSP00000308533', '9606.ENSP00000408005']	[]
P11263664T0000	SIP1	['9606.ENSP00000487174', '9606.ENSP00000358374', '9606.ENSP00000308533', '9606.ENSP00000408005']	[]
P11263664T0000	deltaEF1	['9606.ENSP00000354487']	[]
P11263664T0000	Smad interacting protein 1	['9606.ENSP00000487174']	[]
P11264176A0181	cdk2	['9606.ENSP00000266970']	[]
P11264176A0181	cyclin A2	['9606.ENSP00000481380']	[]
P11264176A0181	B-myb	['9606.ENSP00000217026']	[]
P11266540A0328	Tcf	['9606.ENSP00000312987']	[]
P11274179A0610	Cdc42	['9606.ENSP00000497733']	[]
P11274179A0610	Raf-1	['9606.ENSP00000401888', '9606.ENSP00000302324']	[]
P11274179A0610	Rac	['9606.ENSP00000451828']	[]
P11274184A0000	Nrf2	['9606.ENSP00000346886', '9606.ENSP00000380252']	[]
P11274184A0000	HO-1	['9606.ENSP00000216117']	[]
P11274184A0000	heme oxygenase-1	['9606.ENSP00000216117']	[]
P11274184A1068	ho-1	['9606.ENSP00000216117']	[]
P11274184A1068	Nrf2	['9606.ENSP00000346886', '9606.ENSP00000380252']	[]
P11274357A0724	RhoA	['9606.ENSP00000400175']	[]
P11274357A0724	nucleoside diphosphate kinase	['9606.ENSP00000360939', '9606.ENSP00000337060', '9606.ENSP00000376886', '9606.ENSP00000219479', '9606.ENSP00000356785', '9606.ENSP00000376889', '9606.ENSP00000219302', '9606.ENSP00000416658', '9606.ENSP00000256722']	[]
P11274357A0724	nm23H1	['9606.ENSP00000337060']	[]
P11274357A0724	Rac1	['9606.ENSP00000348461', '9606.ENSP00000381057']	[]
P11274357A0724	Cdc42	['9606.ENSP00000497733']	[]
P11274368A0818	p21	['9606.ENSP00000361708', '9606.ENSP00000388823', '9606.ENSP00000384849']	[]
P11274368A0818	c-Myc	['9606.ENSP00000478887']	[]
P11275986A0091	tumor suppressor protein	['9606.ENSP00000324404']	[]
P11276426A0501	Mmip1	['10090.ENSMUSP00000025930', '10090.ENSMUSP00000128658', '10090.ENSMUSP00000116494', '10090.ENSMUSP00000105028']	[]
P11276426A0501	Smc3	['9606.ENSP00000354720', '10090.ENSMUSP00000025930']	[]
P11276426A0501	Mad member interacting protein 1	['10090.ENSMUSP00000025930']	[]
P11277913T0000	Hsp70	['9606.ENSP00000302961']	[]
P11278286A0456	5-HT1A	['9606.ENSP00000316244', '10116.ENSRNOP00000013618']	[]
P11278290A1220	TGF-beta	['9606.ENSP00000221930']	[]
P11278290A1220	Smad2	['9606.ENSP00000262160']	[]
P11278310A1516	caspase-3	['9606.ENSP00000311032']	[]
P11278461A0637	HIF-1alpha	['9606.ENSP00000437955']	[]
P11278488T0000	Src	['9606.ENSP00000362680']	[]
P11278563A0917	Grb14	['9606.ENSP00000263915']	[]
P11278563A0917	tankyrase 2	['9606.ENSP00000360689']	[]
P11278583A0873	Grb2	['9606.ENSP00000376345']	[]
P11278583A0873	Shp2	['9606.ENSP00000489597']	[]
P11278583A0873	SNT1	['9606.ENSP00000217381', '9606.ENSP00000447241']	[]
P11278594A0618	MIC-1	['9606.ENSP00000252809', '10090.ENSMUSP00000025276', '10090.ENSMUSP00000003808', '9606.ENSP00000269221']	[]
P11278594A0618	TGF-beta1	['9606.ENSP00000221930', '10090.ENSMUSP00000002678']	[]
P11278610A0902	JAK2	['9606.ENSP00000371067']	[]
P11278610A0902	Cullin-2	['9606.ENSP00000414095']	[]
P11278610A0902	SOCS	['9606.ENSP00000409346']	[]
P11278671T0000	Bcl-2	['9606.ENSP00000381185']	[]
P11278819A0565	MOK2	['9606.ENSP00000307774', '10090.ENSMUSP00000078374']	[]
